Customer ID,Recency,Frequency,Monetary,AvgOrderValue,ProductDiversity,TotalQuantity,CustomerLifetime,AvgPurchaseInterval,SingleOrderCustomer,churn,IsUKCustomer
15494.0,286,3,2480.82,826.94,219,1949,250,125.0,0,0,1
15495.0,187,1,246.5,246.5,20,194,0,-1.0,1,1,1
15496.0,439,1,146.14000000000001,146.14000000000001,22,98,0,-1.0,1,1,1
15497.0,127,8,8365.789999999999,1045.7237499999999,65,2841,401,56.57142857142857,0,1,1
15498.0,18,28,18549.99,662.4996428571429,484,9636,512,18.555555555555557,0,0,1
15499.0,531,1,161.6,161.6,40,60,0,-1.0,1,1,1
15501.0,212,2,402.5,201.25,64,206,10,10.0,0,1,1
15502.0,83,6,6249.0,1041.5,154,3481,279,55.4,0,0,1
15503.0,170,2,267.15,133.575,112,136,363,363.0,0,1,1
15504.0,328,3,371.02,123.67333333333333,33,115,144,72.0,0,0,1
15506.0,189,3,1060.77,353.59,82,799,96,47.5,0,0,1
15508.0,27,3,629.11,209.70333333333335,47,297,16,7.5,0,0,1
15509.0,188,1,166.51,166.51,26,72,0,-1.0,1,1,1
15510.0,138,1,250.0,250.0,1,2,0,-1.0,1,1,1
15512.0,167,3,311.78,103.92666666666666,28,223,316,157.5,0,0,1
15513.0,7,28,19061.79,680.7782142857143,219,7552,496,17.962962962962962,0,0,1
15514.0,33,13,5021.03,386.2330769230769,129,3302,509,41.833333333333336,0,1,1
15515.0,195,1,171.81,171.81,7,131,0,-1.0,1,1,1
15517.0,41,1,267.03,267.03,27,293,0,-1.0,1,1,1
15518.0,23,11,3264.06,296.7327272727273,213,2253,504,50.1,0,0,1
15519.0,191,2,344.61,172.305,34,116,63,63.0,0,1,1
15521.0,20,12,5774.2699999999995,481.1891666666666,177,3581,491,44.27272727272727,0,0,1
15523.0,196,15,16947.98,1129.8653333333334,63,15741,349,24.428571428571427,0,0,1
15524.0,414,1,151.4,151.4,8,24,0,-1.0,1,1,1
15525.0,181,2,783.71,391.855,66,388,9,9.0,0,1,1
15527.0,27,18,4045.9,224.77222222222224,151,1591,504,29.235294117647058,0,0,1
15528.0,62,1,229.33,229.33,26,123,0,-1.0,1,1,1
15529.0,18,8,3048.93,381.11625,296,2601,183,25.714285714285715,0,0,1
15530.0,54,2,864.5,432.25,71,714,266,266.0,0,0,1
15532.0,166,7,2547.32,363.90285714285716,297,920,191,31.333333333333332,0,0,1
15534.0,533,1,162.25,162.25,8,63,0,-1.0,1,1,1
15535.0,44,5,962.8100000000001,192.562,75,285,212,52.75,0,0,1
15536.0,217,1,259.09,259.09,16,242,0,-1.0,1,1,1
15538.0,345,6,3358.3999999999996,559.7333333333332,3,1016,125,24.8,0,1,1
15540.0,183,1,247.38,247.38,16,244,0,-1.0,1,1,1
15542.0,320,3,918.45,306.15000000000003,212,469,225,112.5,0,1,1
15543.0,96,2,242.84,121.42,50,169,171,171.0,0,1,1
15544.0,19,15,6375.19,425.01266666666663,147,5286,469,33.0,0,0,1
15545.0,179,1,270.65999999999997,270.65999999999997,31,150,0,-1.0,1,1,1
15546.0,414,2,1079.1000000000001,539.5500000000001,6,198,0,0.0,0,1,1
15547.0,2,19,7604.08,400.21473684210525,449,4935,539,29.5,0,0,1
15548.0,403,1,158.09,158.09,23,64,0,-1.0,1,1,1
15549.0,124,6,1594.8,265.8,94,640,381,75.8,0,0,1
15550.0,109,9,1781.07,197.89666666666665,141,945,434,53.875,0,0,1
15551.0,202,6,1274.02,212.33666666666667,95,596,155,30.8,0,1,1
15552.0,25,2,252.52,126.26,29,166,405,405.0,0,1,1
15554.0,85,1,217.2,217.2,14,74,0,-1.0,1,1,1
15555.0,9,25,8966.93,358.6772,501,5911,532,21.791666666666668,0,0,1
15558.0,447,1,214.13,214.13,23,86,0,-1.0,1,1,1
15559.0,376,1,1109.4,1109.4,62,526,0,-1.0,1,1,1
15560.0,205,2,153.52,76.76,10,72,0,0.0,0,1,1
15561.0,23,5,1399.55,279.90999999999997,49,1118,447,111.5,0,0,1
15562.0,159,3,673.3800000000001,224.46000000000004,32,561,374,186.5,0,1,1
15563.0,8,5,2202.18,440.436,151,2260,480,119.75,0,1,1
15564.0,271,2,70.74000000000001,35.370000000000005,4,42,212,212.0,0,1,1
15566.0,200,2,227.87,113.935,9,153,331,331.0,0,1,1
15569.0,140,6,2499.14,416.5233333333333,108,1252,317,63.0,0,0,1
15570.0,14,21,7670.9400000000005,365.28285714285715,392,3149,415,20.25,0,0,1
15571.0,194,10,3401.2,340.12,410,2242,347,38.111111111111114,0,0,1
15572.0,56,6,2391.85,398.64166666666665,174,1341,355,70.6,0,0,1
15573.0,426,3,599.73,199.91,104,417,110,55.0,0,0,1
15574.0,166,5,1406.6,281.32,186,903,105,26.0,0,0,1
15575.0,427,1,30.1,30.1,3,6,0,-1.0,1,1,1
15577.0,113,3,168.75,56.25,24,39,420,209.5,0,0,1
15579.0,121,4,1153.5,288.375,125,659,118,39.0,0,1,1
15580.0,184,8,1381.19,172.64875,150,959,293,41.57142857142857,0,1,1
15581.0,34,33,4749.58,143.92666666666668,523,3110,511,15.5625,0,0,1
15582.0,28,1,303.61,303.61,22,255,0,-1.0,1,0,1
15583.0,184,1,107.86,107.86,37,63,0,-1.0,1,1,1
15584.0,207,2,552.39,276.195,93,173,270,270.0,0,0,1
15586.0,400,3,1139.1,379.7,30,1338,108,54.0,0,1,1
15587.0,159,4,953.28,238.32,3,336,140,46.0,0,0,1
15588.0,485,1,579.6,579.6,4,96,0,-1.0,1,1,1
15589.0,63,3,478.53000000000003,159.51000000000002,28,243,54,27.0,0,1,1
15590.0,190,5,1496.6,299.32,75,832,224,55.75,0,1,1
15591.0,390,3,217.9,72.63333333333334,6,58,91,45.0,0,1,1
15594.0,42,1,267.91,267.91,15,145,0,-1.0,1,0,1
15595.0,295,1,357.6,357.6,4,144,0,-1.0,1,1,1
15596.0,22,8,3113.14,389.1425,82,1374,284,40.285714285714285,0,0,1
15597.0,383,1,238.8,238.8,15,114,0,-1.0,1,1,1
15598.0,235,1,307.34,307.34,22,244,0,-1.0,1,1,1
15599.0,12,2,937.15,468.575,58,741,241,241.0,0,1,1
15600.0,236,4,1199.31,299.8275,55,657,165,54.666666666666664,0,1,1
15601.0,11,25,12932.15,517.286,246,9678,534,21.791666666666668,0,0,1
15602.0,8,12,2475.59,206.29916666666668,53,1557,537,48.18181818181818,0,1,1
15603.0,456,1,40.0,40.0,2,32,0,-1.0,1,0,1
15605.0,60,7,1428.75,204.10714285714286,59,537,441,73.16666666666667,0,0,1
15606.0,30,14,4137.18,295.5128571428572,73,1276,424,32.23076923076923,0,0,1
15607.0,144,9,1708.97,189.88555555555556,95,1470,364,45.125,0,1,1
15608.0,223,1,692.3,692.3,45,548,0,-1.0,1,0,1
15611.0,64,16,1737.33,108.583125,26,281,426,27.866666666666667,0,0,1
15613.0,418,1,433.71999999999997,433.71999999999997,27,700,0,-1.0,1,1,1
15614.0,245,4,3147.36,786.84,73,1632,188,62.666666666666664,0,1,1
15615.0,20,34,15713.29,462.15558823529415,236,8956,524,15.484848484848484,0,0,1
15616.0,246,1,317.11,317.11,13,137,0,-1.0,1,1,1
15617.0,204,3,828.5500000000001,276.18333333333334,41,485,111,55.0,0,1,1
15620.0,28,3,1264.19,421.3966666666667,84,934,188,94.0,0,1,1
15622.0,5,13,6745.05,518.85,296,3642,448,37.083333333333336,0,0,1
15623.0,201,7,2136.02,305.1457142857143,77,962,335,55.5,0,0,1
15624.0,14,2,311.4,155.7,18,120,49,49.0,0,0,1
15625.0,43,6,2397.47,399.5783333333333,101,2345,306,61.0,0,0,1
15626.0,137,2,673.6,336.8,50,684,91,91.0,0,0,1
15627.0,265,2,566.9,283.45,23,344,65,65.0,0,1,1
15628.0,63,10,3473.03,347.303,95,2348,471,51.77777777777778,0,0,1
15629.0,258,4,2240.9,560.225,39,1518,82,27.333333333333332,0,1,1
15630.0,12,2,691.91,345.955,41,467,439,439.0,0,1,1
15631.0,450,1,596.67,596.67,39,525,0,-1.0,1,1,1
15632.0,33,3,1242.5,414.1666666666667,51,688,49,24.5,0,0,1
15633.0,317,13,4352.46,334.8046153846154,77,2058,221,17.916666666666668,0,1,1
15634.0,191,1,311.1,311.1,19,128,0,-1.0,1,1,1
15635.0,203,1,100.35,100.35,2,5,0,-1.0,1,1,1
15636.0,90,3,1026.52,342.17333333333335,28,358,287,143.0,0,0,1
15637.0,221,4,574.23,143.5575,23,523,310,103.0,0,1,1
15638.0,186,6,2265.2,377.5333333333333,20,1134,231,46.0,0,1,1
15639.0,259,2,639.76,319.88,40,526,153,153.0,0,0,1
15640.0,34,21,17213.53,819.6919047619047,223,8660,498,24.65,0,0,1
15641.0,68,11,4763.7300000000005,433.0663636363637,228,3956,472,46.8,0,0,1
15642.0,537,1,105.78000000000002,105.78000000000002,6,270,0,-1.0,1,1,1
15643.0,90,1,337.1,337.1,23,176,0,-1.0,1,0,1
15644.0,64,3,423.19,141.06333333333333,85,279,4,2.0,0,0,1
15645.0,222,2,443.16,221.58,16,140,11,11.0,0,1,1
15646.0,54,4,867.01,216.7525,58,1027,163,54.333333333333336,0,0,1
15647.0,223,1,169.0,169.0,11,124,0,-1.0,1,1,1
15648.0,12,2,657.35,328.675,23,221,62,62.0,0,1,1
15649.0,144,4,2170.35,542.5875,8,485,50,16.666666666666668,0,1,1
15650.0,329,2,553.88,276.94,33,210,106,106.0,0,1,1
15651.0,68,3,840.08,280.0266666666667,44,630,335,167.5,0,1,1
15652.0,195,4,1082.6,270.65,76,451,97,32.0,0,0,1
15655.0,51,1,560.67,560.67,34,324,0,-1.0,1,1,1
15656.0,28,2,306.86,153.43,19,100,63,63.0,0,0,1
15658.0,5,7,2415.9700000000003,345.1385714285715,79,689,538,89.33333333333333,0,0,1
15659.0,194,2,226.04,113.02,8,50,266,266.0,0,1,1
15660.0,12,10,1951.15,195.115,53,1273,467,51.44444444444444,0,0,1
15661.0,125,8,1215.95,151.99375,27,779,261,36.857142857142854,0,1,1
15662.0,469,2,283.73,141.865,12,145,77,77.0,0,1,1
15664.0,257,3,867.6,289.2,46,373,200,99.5,0,1,1
15665.0,51,4,3249.33,812.3325,156,2302,392,130.33333333333334,0,0,1
15666.0,280,2,632.9399999999999,316.46999999999997,62,469,23,23.0,0,1,1
15668.0,25,1,76.32000000000001,76.32000000000001,1,72,0,-1.0,1,1,1
15669.0,71,1,198.8,198.8,11,64,0,-1.0,1,0,1
15670.0,104,2,325.2,162.6,19,132,259,259.0,0,1,1
15671.0,50,3,1033.13,344.3766666666667,41,561,28,13.5,0,0,1
15672.0,533,1,45.300000000000004,45.300000000000004,3,10,0,-1.0,1,1,1
15673.0,22,7,5319.5,759.9285714285714,147,2711,440,72.83333333333333,0,0,1
15674.0,21,12,5881.29,490.1075,219,2999,517,46.54545454545455,0,0,1
15675.0,88,2,263.35,131.675,16,133,124,124.0,0,0,1
15676.0,91,1,897.8,897.8,61,555,0,-1.0,1,1,1
15677.0,229,2,648.4,324.2,32,356,42,42.0,0,1,1
15678.0,203,2,1541.19,770.595,67,883,127,127.0,0,1,1
15680.0,174,8,3652.79,456.59875,128,2453,371,52.57142857142857,0,1,1
15681.0,88,10,1909.22,190.922,36,832,283,31.22222222222222,0,0,1
15682.0,407,2,318.24,159.12,25,222,88,88.0,0,1,1
15683.0,281,1,330.79,330.79,16,201,0,-1.0,1,0,1
15684.0,355,3,173.95,57.98333333333333,9,77,188,93.5,0,1,1
15685.0,258,1,55.980000000000004,55.980000000000004,17,36,0,-1.0,1,1,1
15686.0,228,1,90.0,90.0,1,72,0,-1.0,1,1,1
15687.0,76,4,1402.45,350.6125,58,529,61,20.0,0,0,1
15688.0,226,1,190.57,190.57,26,95,0,-1.0,1,1,1
15689.0,169,2,370.43,185.215,19,179,256,256.0,0,0,1
15691.0,60,4,571.3,142.825,12,212,480,160.0,0,1,1
15693.0,467,1,37.5,37.5,1,30,0,-1.0,1,1,1
15694.0,11,17,7008.39,412.25823529411764,46,1528,528,32.5,0,0,1
15695.0,74,4,1131.04,282.76,55,484,414,137.66666666666666,0,1,1
15696.0,28,11,2808.01,255.27363636363637,116,1089,463,45.9,0,0,1
15697.0,497,1,246.75,246.75,14,127,0,-1.0,1,1,1
15698.0,432,1,46.2,46.2,2,60,0,-1.0,1,1,1
15702.0,284,2,140.39000000000001,70.19500000000001,30,103,205,205.0,0,1,0
15703.0,72,1,211.5,211.5,5,66,0,-1.0,1,1,1
15704.0,23,3,2463.19,821.0633333333334,99,1102,367,183.5,0,0,1
15705.0,9,1,143.1,143.1,6,62,0,-1.0,1,1,1
15708.0,30,7,3082.78,440.3971428571429,98,1211,203,33.333333333333336,0,0,1
15709.0,91,2,327.85,163.925,26,169,305,305.0,0,1,1
15710.0,225,1,898.87,898.87,110,641,0,-1.0,1,1,1
15711.0,364,2,420.25,210.125,25,199,128,128.0,0,1,1
15712.0,95,8,2699.85,337.48125,71,900,451,63.857142857142854,0,0,1
15713.0,174,3,825.24,275.08,39,419,357,178.5,0,0,1
15714.0,261,3,453.93,151.31,14,175,102,50.5,0,0,1
15715.0,363,5,658.02,131.60399999999998,33,246,63,15.75,0,1,1
15716.0,9,10,2840.44,284.044,175,1725,531,58.44444444444444,0,0,1
15717.0,42,5,607.0,121.4,17,224,358,89.0,0,1,1
15718.0,348,1,293.79,293.79,18,95,0,-1.0,1,1,1
15719.0,7,25,7608.42,304.3368,366,3937,538,21.958333333333332,0,0,1
15720.0,358,1,143.19,143.19,25,48,0,-1.0,1,1,1
15722.0,98,7,3359.59,479.9414285714286,76,1369,349,57.833333333333336,0,0,1
15723.0,172,4,947.65,236.9125,108,444,209,69.33333333333333,0,1,1
15724.0,9,3,310.85,103.61666666666667,17,117,199,99.5,0,1,1
15726.0,198,1,321.91,321.91,23,123,0,-1.0,1,1,1
15727.0,6,12,7517.42,626.4516666666667,344,4294,486,43.72727272727273,0,0,1
15728.0,187,2,544.6,272.3,10,132,64,64.0,0,1,1
15729.0,20,3,192.55,64.18333333333334,10,47,190,95.0,0,1,1
15730.0,14,3,1073.13,357.71000000000004,65,686,224,112.0,0,0,1
15731.0,361,1,125.3,125.3,8,122,0,-1.0,1,1,1
15732.0,20,10,1682.07,168.207,53,1361,461,50.77777777777778,0,1,1
15733.0,90,1,162.3,162.3,10,62,0,-1.0,1,1,1
15734.0,8,3,1502.5,500.8333333333333,22,303,347,173.0,0,0,1
15735.0,229,1,327.68,327.68,19,206,0,-1.0,1,1,1
15736.0,243,2,1815.72,907.86,95,1268,0,0.0,0,1,1
15737.0,50,1,475.88,475.88,29,286,0,-1.0,1,0,1
15738.0,12,34,11173.59,328.635,66,7913,524,15.363636363636363,0,0,1
15741.0,266,2,208.62,104.31,11,70,160,160.0,0,1,1
15742.0,427,1,156.87,156.87,41,51,0,-1.0,1,1,1
15745.0,44,1,302.85,302.85,18,127,0,-1.0,1,0,1
15747.0,183,6,1588.57,264.76166666666666,78,890,314,62.4,0,0,1
15748.0,257,2,465.45000000000005,232.72500000000002,16,211,0,0.0,0,1,1
15749.0,43,3,44534.3,14844.766666666668,5,18028,97,48.5,0,1,1
15750.0,91,13,4944.281,380.3293076923077,280,3372,454,37.333333333333336,0,0,1
15751.0,268,11,1380.44,125.49454545454546,90,443,272,27.0,0,1,1
15752.0,57,5,2615.34,523.068,266,1766,208,51.5,0,0,1
15753.0,112,1,79.2,79.2,1,144,0,-1.0,1,1,1
15754.0,54,7,2670.84,381.54857142857145,96,1599,408,67.66666666666667,0,0,1
15755.0,43,13,4249.6,326.8923076923077,208,2962,500,41.25,0,0,1
15756.0,21,2,249.12,124.56,83,106,36,36.0,0,0,1
15757.0,25,5,2487.3,497.46000000000004,140,1433,329,82.0,0,1,1
15759.0,26,7,830.9300000000001,118.70428571428572,10,523,519,86.16666666666667,0,1,1
15760.0,438,2,13916.34,6958.17,1,2,0,0.0,0,1,0
15761.0,250,1,143.05,143.05,5,31,0,-1.0,1,1,1
15764.0,84,3,2344.04,781.3466666666667,115,1518,201,100.5,0,0,1
15765.0,474,1,370.63,370.63,25,335,0,-1.0,1,1,1
15766.0,264,2,516.0,258.0,15,164,225,225.0,0,1,1
15768.0,11,33,15458.41,468.43666666666667,432,4168,532,16.1875,0,0,1
15769.0,5,33,60341.32,1828.5248484848485,18,34444,531,16.15625,0,0,1
15770.0,420,1,321.45,321.45,18,67,0,-1.0,1,1,1
15771.0,412,3,1006.54,335.5133333333333,26,512,89,44.5,0,1,1
15772.0,226,1,280.88,280.88,16,110,0,-1.0,1,1,1
15773.0,217,1,138.84,138.84,37,99,0,-1.0,1,1,1
15774.0,226,5,1059.14,211.82800000000003,69,386,238,59.25,0,1,1
15775.0,53,2,150.5,75.25,9,260,386,386.0,0,1,1
15777.0,49,7,1762.61,251.80142857142854,29,599,327,54.166666666666664,0,1,1
15778.0,239,1,307.95,307.95,17,101,0,-1.0,1,1,1
15779.0,271,2,124.08000000000001,62.040000000000006,8,20,69,69.0,0,1,1
15780.0,50,2,402.76,201.38,24,192,114,114.0,0,0,1
15781.0,113,1,83.35,83.35,5,29,0,-1.0,1,0,1
15782.0,238,1,1399.36,1399.36,18,980,0,-1.0,1,0,1
15784.0,275,2,848.3299999999999,424.16499999999996,33,381,204,204.0,0,1,1
15785.0,5,13,4971.36,382.41230769230765,87,3621,526,43.583333333333336,0,0,1
15786.0,225,2,3582.62,1791.31,166,2617,118,118.0,0,0,1
15788.0,316,1,221.82999999999998,221.82999999999998,14,115,0,-1.0,1,1,1
15789.0,166,6,1962.01,327.00166666666667,110,2499,265,52.8,0,1,1
15791.0,12,4,3218.89,804.7225,112,1797,437,145.66666666666666,0,1,1
15792.0,207,2,933.84,466.92,57,606,218,218.0,0,1,1
15793.0,76,6,1740.6,290.09999999999997,9,1324,469,93.6,0,1,1
15794.0,544,2,777.0,388.5,15,288,0,0.0,0,1,1
15795.0,238,7,1369.8600000000001,195.69428571428574,74,830,260,43.166666666666664,0,0,1
15796.0,8,12,3441.06,286.755,124,1182,418,37.54545454545455,0,0,1
15797.0,22,5,2453.88,490.776,11,1137,467,116.5,0,0,1
15798.0,300,3,1535.37,511.78999999999996,73,915,188,94.0,0,1,1
15799.0,142,2,860.37,430.185,76,568,84,84.0,0,0,1
15800.0,54,6,788.0,131.33333333333334,110,361,371,74.2,0,0,1
15803.0,253,3,1513.84,504.6133333333333,42,740,230,115.0,0,1,1
15804.0,6,1,525.36,525.36,34,314,0,-1.0,1,0,1
15805.0,5,18,7164.53,398.02944444444444,245,4251,531,30.941176470588236,0,0,1
15806.0,84,1,300.36,300.36,16,274,0,-1.0,1,0,1
15807.0,216,2,913.62,456.81,40,1102,257,257.0,0,0,1
15808.0,114,21,18409.93,876.6633333333333,348,7229,431,21.05,0,1,1
15809.0,12,5,1141.98,228.39600000000002,45,648,331,82.25,0,0,1
15810.0,40,6,2461.18,410.19666666666666,76,1322,441,87.6,0,0,1
15811.0,13,5,2966.7400000000002,593.3480000000001,161,1319,182,45.0,0,0,1
15812.0,62,9,4165.09,462.7877777777778,57,2980,470,58.25,0,0,1
15813.0,15,2,1303.9099999999999,651.9549999999999,40,603,31,31.0,0,1,1
15814.0,201,2,689.11,344.555,23,457,210,210.0,0,1,1
15815.0,20,3,1394.08,464.6933333333333,12,1068,47,23.5,0,0,1
15816.0,350,2,144.14999999999998,72.07499999999999,11,54,0,0.0,0,1,1
15817.0,228,3,2766.4,922.1333333333333,133,1596,122,60.5,0,1,1
15818.0,396,1,340.5,340.5,11,284,0,-1.0,1,1,1
15819.0,7,8,3206.48,400.81,162,2485,432,53.75,0,0,1
15820.0,127,1,206.98,206.98,17,128,0,-1.0,1,1,1
15822.0,167,5,1394.79,278.95799999999997,34,735,373,93.0,0,1,1
15823.0,180,3,3897.17,1299.0566666666666,155,1775,358,179.0,0,1,1
15824.0,261,2,890.94,445.47,24,478,78,78.0,0,1,1
15826.0,18,2,1663.97,831.985,66,1349,357,357.0,0,1,1
15827.0,23,23,2869.67,124.76826086956522,90,1311,485,21.727272727272727,0,0,1
15828.0,183,1,1108.82,1108.82,74,367,0,-1.0,1,1,1
15831.0,132,1,309.94,309.94,17,308,0,-1.0,1,0,1
15832.0,62,1,836.79,836.79,54,465,0,-1.0,1,1,1
15833.0,545,1,80.4,80.4,5,24,0,-1.0,1,1,1
15834.0,85,5,2820.61,564.1220000000001,245,1264,147,36.5,0,0,1
15835.0,68,2,488.31,244.155,25,243,70,70.0,0,0,1
15837.0,293,1,385.03000000000003,385.03000000000003,28,216,0,-1.0,1,1,1
15838.0,26,21,46622.82,2220.134285714286,44,49534,506,24.85,0,0,1
15841.0,26,7,2131.61,304.5157142857143,47,1815,511,84.83333333333333,0,0,1
15842.0,201,2,548.8,274.4,24,296,134,134.0,0,1,1
15843.0,111,1,118.95000000000002,118.95000000000002,8,27,0,-1.0,1,1,1
15845.0,18,6,2251.67,375.27833333333336,77,896,471,93.8,0,0,1
15846.0,193,1,107.01,107.01,27,79,0,-1.0,1,1,1
15847.0,96,4,613.98,153.495,28,542,353,117.33333333333333,0,1,1
15848.0,429,1,139.94,139.94,34,46,0,-1.0,1,1,1
15850.0,184,4,819.87,204.9675,197,1077,349,116.0,0,0,1
15851.0,334,1,109.73,109.73,8,67,0,-1.0,1,1,1
15852.0,5,2,199.76,99.88,30,50,329,329.0,0,0,1
15854.0,12,15,4193.55,279.57,134,1345,525,36.92857142857143,0,0,1
15855.0,14,4,682.99,170.7475,51,493,269,89.66666666666667,0,0,1
15856.0,11,33,24772.24,750.6739393939395,231,13409,532,16.15625,0,0,1
15857.0,238,1,273.48,273.48,10,276,0,-1.0,1,1,1
15858.0,97,10,3337.7400000000002,333.774,231,2477,440,48.22222222222222,0,0,1
15859.0,240,1,438.46,438.46,22,174,0,-1.0,1,1,1
15860.0,40,12,1948.26,162.355,192,1080,500,44.90909090909091,0,0,1
15861.0,75,6,1958.91,326.485,266,1877,413,82.4,0,0,1
15862.0,12,11,2586.42,235.1290909090909,367,1454,518,51.6,0,0,1
15863.0,0,4,299.06,74.765,58,147,530,176.33333333333334,0,1,1
15864.0,124,2,486.86,243.43,9,404,65,65.0,0,0,1
15865.0,21,3,1667.72,555.9066666666666,99,957,489,244.5,0,0,1
15867.0,4,25,7006.36,280.2544,452,4047,529,21.541666666666668,0,0,1
15868.0,391,1,94.53,94.53,4,57,0,-1.0,1,1,1
15869.0,85,3,323.65999999999997,107.88666666666666,29,274,349,174.5,0,1,1
15870.0,204,3,508.52,169.50666666666666,61,173,49,24.5,0,1,1
15871.0,245,1,33.099999999999994,33.099999999999994,5,5,0,-1.0,1,1,1
15872.0,186,2,434.75,217.375,70,294,171,171.0,0,1,1
15873.0,307,4,313.91999999999996,78.47999999999999,3,1152,1,0.3333333333333333,0,1,1
15874.0,25,19,9041.68,475.8778947368421,233,3618,483,26.5,0,0,1
15875.0,454,1,111.72,111.72,18,76,0,-1.0,1,1,1
15876.0,217,2,1449.1399999999999,724.5699999999999,11,886,39,39.0,0,1,1
15878.0,369,2,330.77,165.385,47,243,171,171.0,0,1,1
15879.0,212,4,1157.3,289.325,171,643,317,105.0,0,1,1
15880.0,177,1,686.5600000000001,686.5600000000001,95,422,0,-1.0,1,1,1
15881.0,120,5,501.39000000000004,100.278,26,260,52,12.75,0,1,1
15882.0,6,8,1495.98,186.9975,49,814,530,75.42857142857143,0,1,1
15884.0,240,2,249.70000000000002,124.85000000000001,14,158,303,303.0,0,1,1
15885.0,117,13,1587.47,122.11307692307693,69,512,378,31.166666666666668,0,0,1
15886.0,224,3,871.78,290.5933333333333,47,520,181,90.5,0,1,1
15887.0,214,3,1027.15,342.3833333333334,27,605,148,74.0,0,1,1
15888.0,208,2,260.85,130.425,24,63,125,125.0,0,0,1
15889.0,177,7,1657.33,236.76142857142855,237,923,360,59.5,0,0,1
15890.0,202,5,535.65,107.13,10,119,210,52.25,0,1,1
15891.0,34,1,524.52,524.52,60,442,0,-1.0,1,1,1
15892.0,477,1,128.2,128.2,38,46,0,-1.0,1,1,1
15893.0,289,1,305.28000000000003,305.28000000000003,1,288,0,-1.0,1,1,1
15894.0,61,2,420.29,210.145,35,283,115,115.0,0,1,1
15897.0,2,2,222.05,111.025,17,261,0,0.0,0,1,1
15898.0,34,24,5210.42,217.10083333333333,280,2272,501,21.26086956521739,0,1,1
15899.0,176,1,112.5,112.5,4,78,0,-1.0,1,1,1
15900.0,221,3,549.29,183.09666666666666,68,440,148,73.5,0,1,1
15901.0,259,4,339.34,84.835,49,318,92,30.333333333333332,0,0,1
15902.0,188,1,145.01,145.01,18,124,0,-1.0,1,1,1
15903.0,35,7,4454.72,636.3885714285715,39,2192,467,77.33333333333333,0,0,1
15905.0,351,1,114.69,114.69,22,82,0,-1.0,1,1,1
15906.0,27,6,1671.1100000000001,278.5183333333334,84,432,230,45.8,0,0,1
15907.0,18,1,251.18,251.18,46,157,0,-1.0,1,0,1
15908.0,298,2,764.57,382.285,37,174,21,21.0,0,1,1
15910.0,15,11,2000.23,181.8390909090909,322,1587,480,47.6,0,0,1
15911.0,431,8,1702.34,212.7925,162,811,106,14.857142857142858,0,1,1
15912.0,41,8,951.57,118.94625,77,640,496,70.71428571428571,0,0,1
15913.0,342,1,6.300000000000001,6.300000000000001,1,3,0,-1.0,1,1,1
15914.0,186,2,205.99,102.995,13,149,0,0.0,0,1,1
15915.0,209,1,429.21,429.21,105,451,0,-1.0,1,1,1
15916.0,54,9,2634.26,292.6955555555556,172,1276,482,59.875,0,0,1
15917.0,55,5,560.63,112.126,127,263,489,122.0,0,1,1
15918.0,79,2,390.65,195.325,37,153,360,360.0,0,0,1
15919.0,176,1,541.44,541.44,38,484,0,-1.0,1,1,1
15920.0,232,5,404.14,80.828,42,141,301,75.0,0,0,1
15921.0,204,3,466.08,155.35999999999999,52,176,243,121.5,0,0,1
15922.0,181,1,739.0,739.0,11,276,0,-1.0,1,1,1
15923.0,180,1,254.16,254.16,21,244,0,-1.0,1,1,1
15924.0,539,1,102.82,102.82,14,103,0,-1.0,1,1,1
15925.0,2,1,207.15,207.15,12,93,0,-1.0,1,1,1
15926.0,350,1,134.44,134.44,7,155,0,-1.0,1,1,1
15927.0,455,1,123.39,123.39,13,69,0,-1.0,1,1,1
15928.0,464,1,293.53,293.53,11,164,0,-1.0,1,1,1
15929.0,452,1,594.0,594.0,1,120,0,-1.0,1,1,1
15931.0,236,1,239.9,239.9,14,118,0,-1.0,1,1,1
15932.0,22,4,1273.25,318.3125,44,879,74,24.333333333333332,0,0,1
15934.0,225,2,2190.66,1095.33,29,2166,11,11.0,0,1,1
15935.0,47,2,416.86,208.43,12,115,2,2.0,0,1,1
15936.0,187,2,282.79,141.395,16,211,88,88.0,0,1,1
15938.0,9,8,665.53,83.19125,24,401,355,50.42857142857143,0,0,1
15939.0,4,10,7577.7300000000005,757.773,52,5266,178,19.333333333333332,0,0,1
15940.0,119,1,35.8,35.8,1,4,0,-1.0,1,1,1
15941.0,445,1,405.0,405.0,6,60,0,-1.0,1,1,1
15943.0,457,2,271.28999999999996,135.64499999999998,12,183,28,28.0,0,1,1
15944.0,84,4,2164.24,541.06,25,859,449,149.66666666666666,0,1,1
15945.0,173,4,827.27,206.8175,24,397,372,124.0,0,1,1
15946.0,310,3,2304.18,768.06,25,1614,131,65.5,0,1,1
15948.0,232,1,553.85,553.85,35,285,0,-1.0,1,1,1
15950.0,167,7,5844.02,834.86,194,2790,323,53.5,0,0,1
15951.0,93,2,680.12,340.06,35,281,95,95.0,0,1,1
15952.0,33,1,232.65,232.65,14,123,0,-1.0,1,0,1
15953.0,19,14,2836.31,202.59357142857144,69,1411,524,40.0,0,1,1
15954.0,397,1,190.75,190.75,20,119,0,-1.0,1,1,1
